,station_id,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
1100,donggaocun_aq,2018-03-18 12:00:00,106.0,,31.0,0.7,89.0,4.0
1101,donggaocun_aq,2018-03-18 13:00:00,111.0,,32.0,0.7,84.0,5.0
1102,donggaocun_aq,2018-03-18 14:00:00,119.0,,34.0,0.7,70.0,5.0
1103,donggaocun_aq,2018-03-18 15:00:00,113.0,,36.0,0.6,56.0,4.0
1104,donggaocun_aq,2018-03-18 16:00:00,114.0,,35.0,0.6,59.0,4.0
1105,donggaocun_aq,2018-03-18 17:00:00,112.0,,34.0,0.6,55.0,4.0
1106,donggaocun_aq,2018-03-18 18:00:00,121.0,,34.0,0.7,47.0,4.0
1107,donggaocun_aq,2018-03-18 19:00:00,128.0,,35.0,0.7,54.0,4.0
1108,donggaocun_aq,2018-03-18 20:00:00,117.0,,29.0,0.7,,4.0
1109,donggaocun_aq,2018-03-18 21:00:00,121.0,,28.0,0.7,60.0,2.0
1110,donggaocun_aq,2018-03-18 22:00:00,120.0,,45.0,0.8,20.0,2.0
1111,donggaocun_aq,2018-03-18 23:00:00,112.0,,51.0,0.9,12.0,2.0
1112,donggaocun_aq,2018-03-19 00:00:00,111.0,,36.0,0.7,33.0,2.0
1113,donggaocun_aq,2018-03-19 01:00:00,125.0,,42.0,0.8,38.0,2.0
1114,donggaocun_aq,2018-03-19 02:00:00,140.0,,49.0,0.9,41.0,3.0
1115,donggaocun_aq,2018-03-19 03:00:00,120.0,,45.0,0.9,64.0,5.0
1116,donggaocun_aq,2018-03-19 04:00:00,78.0,,42.0,0.6,72.0,5.0
1117,donggaocun_aq,2018-03-19 05:00:00,44.0,,30.0,0.4,85.0,4.0
1118,donggaocun_aq,2018-03-19 06:00:00,34.0,,26.0,0.4,98.0,4.0
1119,donggaocun_aq,2018-03-19 07:00:00,17.0,,21.0,0.3,104.0,3.0
1120,donggaocun_aq,2018-03-19 08:00:00,20.0,,20.0,0.3,103.0,5.0
1121,donggaocun_aq,2018-03-19 09:00:00,17.0,,19.0,0.3,102.0,4.0
1122,donggaocun_aq,2018-03-19 10:00:00,9.0,15.0,19.0,0.3,101.0,5.0
1123,donggaocun_aq,2018-03-19 11:00:00,8.0,19.0,20.0,0.4,97.0,6.0
1124,donggaocun_aq,2018-03-19 12:00:00,14.0,22.0,22.0,0.4,92.0,7.0
1125,donggaocun_aq,2018-03-19 13:00:00,,,,,,
1126,donggaocun_aq,2018-03-19 14:00:00,21.0,23.0,25.0,0.4,79.0,4.0
1127,donggaocun_aq,2018-03-19 15:00:00,15.0,20.0,21.0,0.4,81.0,3.0
1128,donggaocun_aq,2018-03-19 16:00:00,21.0,,19.0,0.3,79.0,2.0
1129,donggaocun_aq,2018-03-19 17:00:00,21.0,22.0,19.0,0.3,74.0,2.0
1130,donggaocun_aq,2018-03-19 18:00:00,37.0,42.0,35.0,0.6,47.0,2.0
1131,donggaocun_aq,2018-03-19 19:00:00,14.0,33.0,37.0,0.5,42.0,2.0
1132,donggaocun_aq,2018-03-19 20:00:00,25.0,25.0,32.0,0.5,47.0,2.0
1133,donggaocun_aq,2018-03-19 21:00:00,38.0,,29.0,0.6,50.0,3.0
1134,donggaocun_aq,2018-03-19 22:00:00,21.0,,20.0,0.4,77.0,2.0
1135,donggaocun_aq,2018-03-19 23:00:00,26.0,,15.0,0.3,80.0,2.0
1136,donggaocun_aq,2018-03-20 00:00:00,14.0,18.0,19.0,0.4,70.0,2.0
1137,donggaocun_aq,2018-03-20 01:00:00,20.0,,20.0,0.4,77.0,2.0
1138,donggaocun_aq,2018-03-20 02:00:00,19.0,,20.0,0.3,82.0,2.0
1139,donggaocun_aq,2018-03-20 03:00:00,3.0,8.0,21.0,0.3,83.0,2.0
1140,donggaocun_aq,2018-03-20 04:00:00,27.0,,21.0,0.3,85.0,2.0
1141,donggaocun_aq,2018-03-20 05:00:00,29.0,,16.0,0.3,91.0,2.0
1142,donggaocun_aq,2018-03-20 06:00:00,19.0,,17.0,0.3,92.0,2.0
1143,donggaocun_aq,2018-03-20 07:00:00,23.0,,19.0,0.3,91.0,2.0
1144,donggaocun_aq,2018-03-20 08:00:00,48.0,,21.0,0.3,90.0,2.0
1145,donggaocun_aq,2018-03-20 09:00:00,13.0,20.0,20.0,0.3,93.0,2.0
1146,donggaocun_aq,2018-03-20 10:00:00,17.0,19.0,19.0,0.3,96.0,2.0
1147,donggaocun_aq,2018-03-20 11:00:00,21.0,25.0,20.0,0.4,87.0,3.0
1148,donggaocun_aq,2018-03-20 12:00:00,33.0,,23.0,0.5,77.0,6.0
1149,donggaocun_aq,2018-03-20 13:00:00,32.0,,21.0,0.5,79.0,6.0
1150,donggaocun_aq,2018-03-20 14:00:00,25.0,35.0,25.0,0.6,69.0,6.0
1151,donggaocun_aq,2018-03-20 15:00:00,46.0,,29.0,0.6,62.0,7.0
1152,donggaocun_aq,2018-03-20 16:00:00,44.0,101.0,79.0,1.3,8.0,8.0
1153,donggaocun_aq,2018-03-20 17:00:00,42.0,69.0,79.0,1.3,10.0,7.0
1154,donggaocun_aq,2018-03-20 18:00:00,46.0,56.0,60.0,1.3,16.0,7.0
1155,donggaocun_aq,2018-03-20 19:00:00,41.0,,45.0,0.7,34.0,8.0
1156,donggaocun_aq,2018-03-20 20:00:00,44.0,,39.0,0.7,,7.0
1157,donggaocun_aq,2018-03-20 21:00:00,24.0,36.0,33.0,0.6,50.0,6.0
1158,donggaocun_aq,2018-03-20 22:00:00,54.0,,27.0,0.5,56.0,5.0
1159,donggaocun_aq,2018-03-20 23:00:00,34.0,,25.0,0.5,58.0,5.0
1160,donggaocun_aq,2018-03-21 00:00:00,16.0,41.0,27.0,0.5,58.0,6.0
1161,donggaocun_aq,2018-03-21 01:00:00,40.0,,27.0,0.5,73.0,11.0
1162,donggaocun_aq,2018-03-21 02:00:00,31.0,,26.0,0.5,80.0,13.0
1163,donggaocun_aq,2018-03-21 03:00:00,31.0,55.0,33.0,0.6,70.0,15.0
1164,donggaocun_aq,2018-03-21 04:00:00,56.0,60.0,40.0,0.7,68.0,17.0
1165,donggaocun_aq,2018-03-21 05:00:00,61.0,63.0,42.0,0.6,70.0,15.0
1166,donggaocun_aq,2018-03-21 06:00:00,46.0,56.0,38.0,0.6,79.0,15.0
1167,donggaocun_aq,2018-03-21 07:00:00,41.0,48.0,34.0,0.6,86.0,13.0
1168,donggaocun_aq,2018-03-21 08:00:00,44.0,57.0,35.0,0.6,89.0,13.0
1169,donggaocun_aq,2018-03-21 09:00:00,53.0,65.0,38.0,0.6,88.0,14.0
1170,donggaocun_aq,2018-03-21 10:00:00,59.0,64.0,35.0,0.6,93.0,15.0
1171,donggaocun_aq,2018-03-21 11:00:00,60.0,66.0,37.0,0.6,89.0,15.0
1172,donggaocun_aq,2018-03-21 12:00:00,59.0,76.0,37.0,0.6,86.0,14.0
1173,donggaocun_aq,2018-03-21 13:00:00,61.0,73.0,33.0,0.6,86.0,12.0
1174,donggaocun_aq,2018-03-21 14:00:00,68.0,,37.0,0.6,79.0,12.0
1175,donggaocun_aq,2018-03-21 15:00:00,67.0,,38.0,0.6,74.0,12.0
1176,donggaocun_aq,2018-03-21 16:00:00,57.0,,35.0,0.6,72.0,12.0
1177,donggaocun_aq,2018-03-21 17:00:00,61.0,,35.0,0.6,67.0,11.0
1178,donggaocun_aq,2018-03-21 18:00:00,63.0,,34.0,0.6,65.0,11.0
1179,donggaocun_aq,2018-03-21 19:00:00,68.0,,30.0,0.6,69.0,9.0
1180,donggaocun_aq,2018-03-21 20:00:00,58.0,,28.0,0.5,72.0,9.0
1181,donggaocun_aq,2018-03-21 21:00:00,66.0,,38.0,0.6,57.0,10.0
1182,donggaocun_aq,2018-03-21 22:00:00,60.0,,43.0,0.6,46.0,8.0
1183,donggaocun_aq,2018-03-21 23:00:00,53.0,57.0,45.0,0.6,43.0,8.0
1184,donggaocun_aq,2018-03-22 00:00:00,73.0,,45.0,0.6,46.0,8.0
1185,donggaocun_aq,2018-03-22 01:00:00,78.0,,55.0,0.7,45.0,12.0
1186,donggaocun_aq,2018-03-22 02:00:00,89.0,,59.0,0.8,56.0,16.0
1187,donggaocun_aq,2018-03-22 03:00:00,83.0,,42.0,0.7,90.0,17.0
1188,donggaocun_aq,2018-03-22 04:00:00,65.0,,40.0,0.7,95.0,14.0
1189,donggaocun_aq,2018-03-22 05:00:00,65.0,,37.0,0.6,102.0,14.0
1190,donggaocun_aq,2018-03-22 06:00:00,59.0,,32.0,0.5,110.0,13.0
1191,donggaocun_aq,2018-03-22 07:00:00,67.0,,31.0,0.5,110.0,13.0
1192,donggaocun_aq,2018-03-22 08:00:00,39.0,48.0,31.0,0.5,109.0,13.0
1193,donggaocun_aq,2018-03-22 09:00:00,41.0,57.0,36.0,0.5,96.0,11.0
1194,donggaocun_aq,2018-03-22 10:00:00,53.0,69.0,42.0,0.5,94.0,13.0
1195,donggaocun_aq,2018-03-22 11:00:00,67.0,70.0,40.0,0.5,103.0,14.0
1196,donggaocun_aq,2018-03-22 12:00:00,72.0,79.0,36.0,0.6,101.0,15.0
1197,donggaocun_aq,2018-03-22 13:00:00,67.0,80.0,35.0,0.7,93.0,15.0
1198,donggaocun_aq,2018-03-22 14:00:00,75.0,89.0,40.0,0.7,72.0,15.0
1199,donggaocun_aq,2018-03-22 15:00:00,103.0,130.0,61.0,1.0,45.0,21.0
1200,donggaocun_aq,2018-03-22 16:00:00,120.0,,58.0,1.0,48.0,23.0
1201,donggaocun_aq,2018-03-22 17:00:00,113.0,,57.0,1.0,47.0,21.0
1202,donggaocun_aq,2018-03-22 18:00:00,112.0,,54.0,1.1,46.0,24.0
1203,donggaocun_aq,2018-03-22 19:00:00,126.0,,59.0,1.2,42.0,25.0
1204,donggaocun_aq,2018-03-22 20:00:00,120.0,,61.0,1.4,,29.0
1205,donggaocun_aq,2018-03-22 21:00:00,129.0,,61.0,1.4,38.0,22.0
1206,donggaocun_aq,2018-03-22 22:00:00,135.0,,61.0,1.5,34.0,27.0
1207,donggaocun_aq,2018-03-22 23:00:00,133.0,,75.0,1.5,21.0,21.0
1208,donggaocun_aq,2018-03-23 00:00:00,136.0,,70.0,1.5,25.0,17.0
1209,donggaocun_aq,2018-03-23 01:00:00,140.0,,67.0,1.4,33.0,18.0
1210,donggaocun_aq,2018-03-23 02:00:00,132.0,,53.0,1.2,71.0,23.0
1211,donggaocun_aq,2018-03-23 03:00:00,128.0,,57.0,1.1,77.0,19.0
1212,donggaocun_aq,2018-03-23 04:00:00,,,54.0,1.0,90.0,
1213,donggaocun_aq,2018-03-23 05:00:00,96.0,,55.0,1.0,88.0,
1214,donggaocun_aq,2018-03-23 06:00:00,85.0,,26.0,0.6,101.0,6.0
1215,donggaocun_aq,2018-03-23 07:00:00,34.0,54.0,15.0,0.3,98.0,13.0
1216,donggaocun_aq,2018-03-23 08:00:00,8.0,37.0,9.0,0.2,97.0,10.0
1217,donggaocun_aq,2018-03-23 09:00:00,9.0,32.0,9.0,0.2,100.0,10.0
1218,donggaocun_aq,2018-03-23 10:00:00,19.0,29.0,9.0,0.2,99.0,9.0
1219,donggaocun_aq,2018-03-23 11:00:00,26.0,65.0,20.0,0.3,92.0,10.0
1220,donggaocun_aq,2018-03-23 12:00:00,41.0,74.0,25.0,0.4,84.0,10.0
1221,donggaocun_aq,2018-03-23 13:00:00,43.0,52.0,17.0,0.5,90.0,10.0
1222,donggaocun_aq,2018-03-23 14:00:00,45.0,51.0,17.0,0.5,85.0,9.0
1223,donggaocun_aq,2018-03-23 15:00:00,127.0,147.0,39.0,1.5,68.0,18.0
1224,donggaocun_aq,2018-03-23 16:00:00,206.0,230.0,86.0,2.5,34.0,34.0
1225,donggaocun_aq,2018-03-23 17:00:00,237.0,,93.0,2.9,36.0,49.0
1226,donggaocun_aq,2018-03-23 18:00:00,234.0,,84.0,2.9,39.0,51.0
1227,donggaocun_aq,2018-03-23 19:00:00,173.0,,51.0,2.0,66.0,32.0
1228,donggaocun_aq,2018-03-23 20:00:00,134.0,,32.0,1.6,80.0,28.0
1229,donggaocun_aq,2018-03-23 21:00:00,136.0,,31.0,1.6,78.0,26.0
1230,donggaocun_aq,2018-03-23 22:00:00,124.0,,25.0,1.3,87.0,21.0
1231,donggaocun_aq,2018-03-23 23:00:00,120.0,,25.0,1.3,80.0,15.0
1232,donggaocun_aq,2018-03-24 00:00:00,131.0,,30.0,1.3,75.0,19.0
1233,donggaocun_aq,2018-03-24 01:00:00,133.0,,36.0,1.5,76.0,26.0
1234,donggaocun_aq,2018-03-24 02:00:00,207.0,,61.0,2.1,80.0,37.0
1235,donggaocun_aq,2018-03-24 03:00:00,200.0,,54.0,1.9,120.0,33.0
1236,donggaocun_aq,2018-03-24 04:00:00,135.0,,34.0,1.3,131.0,23.0
1237,donggaocun_aq,2018-03-24 05:00:00,94.0,,27.0,1.0,128.0,17.0
1238,donggaocun_aq,2018-03-24 06:00:00,44.0,,19.0,0.6,118.0,9.0
1239,donggaocun_aq,2018-03-24 07:00:00,41.0,,17.0,0.5,118.0,13.0
1240,donggaocun_aq,2018-03-24 08:00:00,27.0,,15.0,0.3,112.0,14.0
1241,donggaocun_aq,2018-03-24 09:00:00,13.0,17.0,16.0,0.3,103.0,13.0
1242,donggaocun_aq,2018-03-24 10:00:00,20.0,39.0,23.0,0.3,101.0,14.0
1243,donggaocun_aq,2018-03-24 11:00:00,53.0,66.0,29.0,0.5,119.0,16.0
1244,donggaocun_aq,2018-03-24 12:00:00,47.0,64.0,23.0,0.4,122.0,15.0
1245,donggaocun_aq,2018-03-24 13:00:00,37.0,56.0,22.0,0.4,113.0,13.0
1246,donggaocun_aq,2018-03-24 14:00:00,41.0,56.0,22.0,0.4,112.0,13.0
1247,donggaocun_aq,2018-03-24 15:00:00,42.0,50.0,21.0,0.4,114.0,14.0
1248,donggaocun_aq,2018-03-24 16:00:00,46.0,52.0,23.0,0.4,103.0,13.0
1249,donggaocun_aq,2018-03-24 17:00:00,56.0,58.0,28.0,0.4,96.0,12.0
1250,donggaocun_aq,2018-03-24 18:00:00,49.0,67.0,26.0,0.4,89.0,13.0
1251,donggaocun_aq,2018-03-24 19:00:00,60.0,68.0,31.0,0.5,78.0,14.0
1252,donggaocun_aq,2018-03-24 20:00:00,64.0,,30.0,0.5,,12.0
1253,donggaocun_aq,2018-03-24 21:00:00,64.0,,30.0,0.5,62.0,7.0
1254,donggaocun_aq,2018-03-24 22:00:00,64.0,67.0,36.0,0.5,53.0,8.0
1255,donggaocun_aq,2018-03-24 23:00:00,62.0,71.0,40.0,0.5,52.0,8.0
1256,donggaocun_aq,2018-03-25 00:00:00,52.0,67.0,40.0,0.4,60.0,8.0
1257,donggaocun_aq,2018-03-25 01:00:00,57.0,59.0,34.0,0.4,70.0,8.0
1258,donggaocun_aq,2018-03-25 02:00:00,70.0,75.0,39.0,0.5,79.0,10.0
1259,donggaocun_aq,2018-03-25 03:00:00,76.0,,44.0,0.5,90.0,8.0
1260,donggaocun_aq,2018-03-25 04:00:00,66.0,,24.0,0.5,116.0,9.0
1261,donggaocun_aq,2018-03-25 05:00:00,53.0,53.0,21.0,0.4,126.0,9.0
1262,donggaocun_aq,2018-03-25 06:00:00,67.0,,25.0,0.4,144.0,7.0
1263,donggaocun_aq,2018-03-25 07:00:00,48.0,49.0,23.0,0.4,133.0,5.0
1264,donggaocun_aq,2018-03-25 08:00:00,49.0,58.0,24.0,0.4,139.0,5.0
1265,donggaocun_aq,2018-03-25 09:00:00,49.0,57.0,15.0,0.4,160.0,6.0
1266,donggaocun_aq,2018-03-25 10:00:00,47.0,84.0,20.0,0.4,168.0,6.0
1267,donggaocun_aq,2018-03-25 11:00:00,54.0,97.0,27.0,0.5,150.0,5.0
1268,donggaocun_aq,2018-03-25 12:00:00,46.0,82.0,21.0,0.4,140.0,4.0
1269,donggaocun_aq,2018-03-25 13:00:00,56.0,87.0,20.0,0.5,137.0,5.0
1270,donggaocun_aq,2018-03-25 14:00:00,74.0,113.0,20.0,0.6,149.0,6.0
1271,donggaocun_aq,2018-03-25 15:00:00,87.0,128.0,25.0,0.6,143.0,6.0
1272,donggaocun_aq,2018-03-25 16:00:00,82.0,112.0,24.0,0.5,128.0,6.0
1273,donggaocun_aq,2018-03-25 17:00:00,88.0,129.0,27.0,0.5,110.0,6.0
1274,donggaocun_aq,2018-03-25 18:00:00,80.0,112.0,25.0,0.5,106.0,6.0
1275,donggaocun_aq,2018-03-25 19:00:00,83.0,104.0,24.0,0.5,99.0,6.0
1276,donggaocun_aq,2018-03-25 20:00:00,96.0,142.0,24.0,0.5,89.0,7.0
1277,donggaocun_aq,2018-03-25 21:00:00,108.0,108.0,27.0,0.5,76.0,5.0
1278,donggaocun_aq,2018-03-25 22:00:00,108.0,,28.0,0.6,71.0,5.0
1279,donggaocun_aq,2018-03-25 23:00:00,100.0,,30.0,0.6,69.0,5.0
1280,donggaocun_aq,2018-03-26 00:00:00,107.0,121.0,44.0,0.6,65.0,9.0
1281,donggaocun_aq,2018-03-26 01:00:00,109.0,110.0,45.0,0.7,73.0,13.0
1282,donggaocun_aq,2018-03-26 02:00:00,119.0,,38.0,0.7,92.0,14.0
1283,donggaocun_aq,2018-03-26 03:00:00,112.0,,35.0,0.7,106.0,14.0
1284,donggaocun_aq,2018-03-26 04:00:00,123.0,,38.0,0.7,118.0,13.0
1285,donggaocun_aq,2018-03-26 05:00:00,137.0,,40.0,0.8,127.0,15.0
1286,donggaocun_aq,2018-03-26 06:00:00,131.0,,36.0,0.7,145.0,15.0
1287,donggaocun_aq,2018-03-26 07:00:00,139.0,,34.0,0.7,160.0,13.0
1288,donggaocun_aq,2018-03-26 08:00:00,141.0,,28.0,0.7,183.0,13.0
1289,donggaocun_aq,2018-03-26 09:00:00,161.0,,30.0,1.0,200.0,17.0
1290,donggaocun_aq,2018-03-26 10:00:00,169.0,,33.0,1.0,195.0,17.0
1291,donggaocun_aq,2018-03-26 11:00:00,171.0,,35.0,1.1,171.0,14.0
1292,donggaocun_aq,2018-03-26 12:00:00,168.0,,33.0,1.0,164.0,13.0
1293,donggaocun_aq,2018-03-26 13:00:00,163.0,,28.0,1.0,164.0,13.0
1294,donggaocun_aq,2018-03-26 14:00:00,167.0,,25.0,0.9,159.0,14.0
1295,donggaocun_aq,2018-03-26 15:00:00,144.0,,24.0,0.9,148.0,16.0
1296,donggaocun_aq,2018-03-26 16:00:00,121.0,,27.0,0.7,129.0,14.0
1297,donggaocun_aq,2018-03-26 17:00:00,130.0,131.0,29.0,0.8,110.0,13.0
1298,donggaocun_aq,2018-03-26 18:00:00,156.0,,28.0,0.9,103.0,14.0
1299,donggaocun_aq,2018-03-26 19:00:00,173.0,178.0,37.0,0.9,90.0,16.0
1300,donggaocun_aq,2018-03-26 20:00:00,174.0,,43.0,1.0,,17.0
1301,donggaocun_aq,2018-03-26 21:00:00,177.0,,44.0,1.0,65.0,17.0
1302,donggaocun_aq,2018-03-26 22:00:00,172.0,,43.0,1.0,61.0,16.0
1303,donggaocun_aq,2018-03-26 23:00:00,173.0,,41.0,1.0,59.0,16.0
1304,donggaocun_aq,2018-03-27 00:00:00,189.0,,47.0,1.2,57.0,20.0
1305,donggaocun_aq,2018-03-27 01:00:00,180.0,,49.0,1.3,61.0,25.0
1306,donggaocun_aq,2018-03-27 02:00:00,184.0,,49.0,1.3,70.0,27.0
1307,donggaocun_aq,2018-03-27 03:00:00,176.0,,44.0,1.2,89.0,28.0
1308,donggaocun_aq,2018-03-27 04:00:00,190.0,,36.0,1.0,112.0,25.0
1309,donggaocun_aq,2018-03-27 05:00:00,191.0,,43.0,1.0,119.0,26.0
1310,donggaocun_aq,2018-03-27 06:00:00,174.0,,40.0,0.9,132.0,26.0
1311,donggaocun_aq,2018-03-27 07:00:00,169.0,,37.0,0.9,148.0,23.0
1312,donggaocun_aq,2018-03-27 08:00:00,166.0,,35.0,0.8,161.0,21.0
1313,donggaocun_aq,2018-03-27 09:00:00,164.0,,34.0,0.8,160.0,20.0
1314,donggaocun_aq,2018-03-27 10:00:00,158.0,,36.0,0.9,146.0,18.0
1315,donggaocun_aq,2018-03-27 11:00:00,163.0,,37.0,0.9,141.0,16.0
1316,donggaocun_aq,2018-03-27 12:00:00,165.0,,31.0,0.9,154.0,16.0
1317,donggaocun_aq,2018-03-27 13:00:00,151.0,,27.0,0.8,153.0,15.0
1318,donggaocun_aq,2018-03-27 14:00:00,148.0,,28.0,0.8,142.0,15.0
1319,donggaocun_aq,2018-03-27 15:00:00,136.0,,28.0,0.8,130.0,13.0
1320,donggaocun_aq,2018-03-27 16:00:00,135.0,,28.0,0.8,117.0,12.0
1321,donggaocun_aq,2018-03-27 17:00:00,146.0,,26.0,0.8,116.0,13.0
1322,donggaocun_aq,2018-03-27 18:00:00,146.0,,25.0,0.8,116.0,13.0
1323,donggaocun_aq,2018-03-27 19:00:00,133.0,133.0,25.0,0.7,114.0,13.0
1324,donggaocun_aq,2018-03-27 20:00:00,132.0,,25.0,0.7,114.0,12.0
1325,donggaocun_aq,2018-03-27 21:00:00,122.0,145.0,23.0,0.7,111.0,13.0
1326,donggaocun_aq,2018-03-27 22:00:00,114.0,264.0,21.0,0.6,99.0,12.0
1327,donggaocun_aq,2018-03-27 23:00:00,126.0,363.0,25.0,0.7,84.0,10.0
1328,donggaocun_aq,2018-03-28 00:00:00,131.0,827.0,42.0,1.5,67.0,16.0
1329,donggaocun_aq,2018-03-28 01:00:00,131.0,898.0,46.0,1.8,60.0,21.0
1330,donggaocun_aq,2018-03-28 02:00:00,182.0,614.0,78.0,2.9,34.0,35.0
1331,donggaocun_aq,2018-03-28 03:00:00,172.0,766.0,85.0,3.2,31.0,42.0
1332,donggaocun_aq,2018-03-28 04:00:00,136.0,1016.0,69.0,2.5,44.0,39.0
1333,donggaocun_aq,2018-03-28 05:00:00,119.0,1081.0,55.0,1.9,57.0,30.0
1334,donggaocun_aq,2018-03-28 06:00:00,109.0,972.0,45.0,1.3,66.0,24.0
1335,donggaocun_aq,2018-03-28 07:00:00,89.0,873.0,38.0,1.0,72.0,21.0
1336,donggaocun_aq,2018-03-28 08:00:00,84.0,812.0,37.0,0.9,72.0,18.0
1337,donggaocun_aq,2018-03-28 09:00:00,71.0,704.0,33.0,0.7,78.0,13.0
1338,donggaocun_aq,2018-03-28 10:00:00,58.0,573.0,30.0,0.6,80.0,10.0
1339,donggaocun_aq,2018-03-28 11:00:00,47.0,436.0,28.0,0.6,77.0,9.0
1340,donggaocun_aq,2018-03-28 12:00:00,51.0,357.0,24.0,0.8,79.0,8.0
1341,donggaocun_aq,2018-03-28 13:00:00,47.0,255.0,21.0,0.5,79.0,6.0
1342,donggaocun_aq,2018-03-28 14:00:00,63.0,250.0,27.0,0.5,61.0,6.0
1343,donggaocun_aq,2018-03-28 15:00:00,49.0,243.0,31.0,0.5,58.0,8.0
1344,donggaocun_aq,2018-03-28 16:00:00,42.0,237.0,26.0,0.7,62.0,10.0
1345,donggaocun_aq,2018-03-28 17:00:00,34.0,211.0,24.0,0.8,61.0,10.0
1346,donggaocun_aq,2018-03-28 18:00:00,39.0,204.0,21.0,0.9,51.0,8.0
1347,donggaocun_aq,2018-03-28 19:00:00,47.0,214.0,25.0,0.8,47.0,8.0
1348,donggaocun_aq,2018-03-28 20:00:00,53.0,212.0,25.0,0.7,,6.0
1349,donggaocun_aq,2018-03-28 21:00:00,48.0,217.0,34.0,0.7,31.0,9.0
1350,donggaocun_aq,2018-03-28 22:00:00,42.0,217.0,36.0,0.8,32.0,11.0
1351,donggaocun_aq,2018-03-28 23:00:00,60.0,270.0,55.0,2.3,23.0,29.0
1352,donggaocun_aq,2018-03-29 00:00:00,50.0,231.0,44.0,1.6,43.0,25.0
1353,donggaocun_aq,2018-03-29 01:00:00,30.0,172.0,31.0,0.9,58.0,15.0
1354,donggaocun_aq,2018-03-29 02:00:00,17.0,169.0,14.0,0.3,79.0,6.0
1355,donggaocun_aq,2018-03-29 03:00:00,18.0,140.0,13.0,0.3,82.0,3.0
1356,donggaocun_aq,2018-03-29 04:00:00,8.0,107.0,11.0,0.3,86.0,3.0
1357,donggaocun_aq,2018-03-29 05:00:00,17.0,97.0,11.0,0.3,90.0,4.0
1358,donggaocun_aq,2018-03-29 06:00:00,11.0,92.0,13.0,0.4,92.0,5.0
1359,donggaocun_aq,2018-03-29 07:00:00,11.0,89.0,13.0,0.4,96.0,5.0
1360,donggaocun_aq,2018-03-29 08:00:00,18.0,95.0,13.0,0.4,100.0,6.0
1361,donggaocun_aq,2018-03-29 09:00:00,18.0,93.0,13.0,0.4,101.0,7.0
1362,donggaocun_aq,2018-03-29 10:00:00,23.0,176.0,24.0,0.5,80.0,8.0
1363,donggaocun_aq,2018-03-29 11:00:00,23.0,166.0,30.0,0.5,69.0,9.0
1364,donggaocun_aq,2018-03-29 12:00:00,26.0,112.0,28.0,0.5,69.0,8.0
1365,donggaocun_aq,2018-03-29 13:00:00,28.0,85.0,29.0,0.5,65.0,8.0
1366,donggaocun_aq,2018-03-29 14:00:00,25.0,69.0,29.0,0.4,62.0,8.0
1367,donggaocun_aq,2018-03-29 15:00:00,28.0,64.0,25.0,0.4,58.0,6.0
1368,donggaocun_aq,2018-03-29 16:00:00,38.0,59.0,25.0,0.4,56.0,5.0
1369,donggaocun_aq,2018-03-29 17:00:00,45.0,46.0,22.0,0.4,53.0,4.0
1370,donggaocun_aq,2018-03-29 18:00:00,32.0,41.0,20.0,0.4,56.0,5.0
1371,donggaocun_aq,2018-03-29 19:00:00,23.0,40.0,18.0,0.4,58.0,5.0
1372,donggaocun_aq,2018-03-29 20:00:00,34.0,35.0,16.0,0.5,62.0,6.0
1373,donggaocun_aq,2018-03-29 21:00:00,29.0,37.0,16.0,0.8,64.0,10.0
1374,donggaocun_aq,2018-03-29 22:00:00,29.0,34.0,21.0,1.3,58.0,22.0
1375,donggaocun_aq,2018-03-29 23:00:00,34.0,47.0,24.0,1.6,54.0,28.0
1376,donggaocun_aq,2018-03-30 00:00:00,37.0,49.0,26.0,1.5,55.0,28.0
1377,donggaocun_aq,2018-03-30 01:00:00,30.0,61.0,37.0,1.4,48.0,27.0
1378,donggaocun_aq,2018-03-30 02:00:00,36.0,63.0,47.0,1.3,56.0,32.0
1379,donggaocun_aq,2018-03-30 03:00:00,40.0,62.0,43.0,1.6,69.0,43.0
1380,donggaocun_aq,2018-03-30 04:00:00,,,,,,
1381,donggaocun_aq,2018-03-30 05:00:00,,130.0,26.0,0.9,94.0,28.0
1382,donggaocun_aq,2018-03-30 06:00:00,31.0,101.0,26.0,0.8,96.0,24.0
1383,donggaocun_aq,2018-03-30 07:00:00,39.0,98.0,23.0,0.7,104.0,20.0
1384,donggaocun_aq,2018-03-30 08:00:00,35.0,86.0,25.0,0.6,105.0,21.0
1385,donggaocun_aq,2018-03-30 09:00:00,37.0,84.0,28.0,0.6,101.0,18.0
1386,donggaocun_aq,2018-03-30 10:00:00,37.0,78.0,30.0,0.6,100.0,17.0
1387,donggaocun_aq,2018-03-30 11:00:00,36.0,77.0,30.0,0.5,92.0,16.0
1388,donggaocun_aq,2018-03-30 12:00:00,38.0,86.0,32.0,0.5,80.0,13.0
1389,donggaocun_aq,2018-03-30 13:00:00,44.0,85.0,31.0,0.5,82.0,13.0
1390,donggaocun_aq,2018-03-30 14:00:00,49.0,82.0,29.0,0.6,77.0,14.0
1391,donggaocun_aq,2018-03-30 15:00:00,56.0,90.0,35.0,0.6,66.0,17.0
1392,donggaocun_aq,2018-03-30 16:00:00,65.0,99.0,46.0,0.6,51.0,19.0
1393,donggaocun_aq,2018-03-30 17:00:00,74.0,88.0,46.0,0.7,49.0,19.0
