,Unnamed: 0,station_id,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
333,333,dongsi_aq,2018/2/14 13:00,10,32,31,0.3,64,9
334,334,dongsi_aq,2018/2/14 14:00,12,23,21,0.2,77,7
335,335,dongsi_aq,2018/2/14 15:00,12,21,19,0.2,77,7
336,336,dongsi_aq,2018/2/14 16:00,11,24,18,0.2,76,6
337,337,dongsi_aq,2018/2/14 17:00,12,21,22,0.3,67,
338,338,dongsi_aq,2018/2/14 18:00,11,16,17,,54,
339,339,dongsi_aq,2018/2/14 19:00,6,15,14,,,2
340,340,dongsi_aq,2018/2/14 20:00,5,15,14,0.1,65,2
341,341,dongsi_aq,2018/2/14 21:00,6,13,,0.1,68,2
342,342,dongsi_aq,2018/2/14 22:00,6,19,12,0.1,62,2
343,343,dongsi_aq,2018/2/14 23:00,6,18,27,0.2,46,2
344,344,dongsi_aq,2018/2/15 0:00,10,20,32,0.2,42,2
345,345,dongsi_aq,2018/2/15 1:00,8,21,37,0.3,39,2
346,346,dongsi_aq,2018/2/15 2:00,8,13,28,0.3,50,2
347,347,dongsi_aq,2018/2/15 3:00,12,,16,0.1,63,2
348,348,dongsi_aq,2018/2/15 4:00,11,11,20,0.2,59,2
349,349,dongsi_aq,2018/2/15 5:00,18,,15,0.2,69,3
350,350,dongsi_aq,2018/2/15 6:00,36,40,11,0.2,82,5
351,351,dongsi_aq,2018/2/15 7:00,44,52,12,0.3,90,7
352,352,dongsi_aq,2018/2/15 8:00,53,63,13,0.3,97,8
353,353,dongsi_aq,2018/2/15 9:00,52,65,13,0.3,96,7
354,354,dongsi_aq,2018/2/15 10:00,56,73,15,0.4,92,8
355,355,dongsi_aq,2018/2/15 11:00,72,90,22,0.5,85,11
356,356,dongsi_aq,2018/2/15 12:00,87,101,30,0.6,75,14
357,357,dongsi_aq,2018/2/15 13:00,152,164,36,1,73,28
358,358,dongsi_aq,2018/2/15 14:00,242,256,45,1.1,60,43
359,359,dongsi_aq,2018/2/15 15:00,317,341,46,1.2,52,57
360,360,dongsi_aq,2018/2/15 16:00,341,373,63,1.4,31,53
361,361,dongsi_aq,2018/2/15 17:00,235,283,82,1.3,7,39
362,362,dongsi_aq,2018/2/15 18:00,185,208,74,1.4,11,43
363,363,dongsi_aq,2018/2/15 19:00,283,308,56,1.5,26,58
364,364,dongsi_aq,2018/2/15 20:00,315,359,56,1.3,26,57
365,365,dongsi_aq,2018/2/15 21:00,214,256,36,1.2,48,39
366,366,dongsi_aq,2018/2/15 22:00,117,145,30,0.8,47,25
367,367,dongsi_aq,2018/2/15 23:00,110,128,37,0.9,36,24
368,368,dongsi_aq,2018/2/16 0:00,87,109,36,0.8,37,19
369,369,dongsi_aq,2018/2/16 1:00,48,65,19,0.4,60,9
370,370,dongsi_aq,2018/2/16 2:00,16,33,8,0.2,76,5
371,371,dongsi_aq,2018/2/16 3:00,16,22,5,0.2,81,5
372,372,dongsi_aq,2018/2/16 4:00,13,24,4,0.1,86,4
373,373,dongsi_aq,2018/2/16 5:00,18,22,3,0.1,90,3
374,374,dongsi_aq,2018/2/16 6:00,11,19,3,0.1,94,2
375,375,dongsi_aq,2018/2/16 7:00,10,20,3,0.1,96,2
376,376,dongsi_aq,2018/2/16 8:00,11,18,3,0.1,98,2
377,377,dongsi_aq,2018/2/16 9:00,9,23,4,0.1,99,2
378,378,dongsi_aq,2018/2/16 10:00,9,28,9,0.1,91,2
379,379,dongsi_aq,2018/2/16 11:00,11,31,22,0.1,71,2
380,380,dongsi_aq,2018/2/16 12:00,16,32,21,0.1,70,2
381,381,dongsi_aq,2018/2/16 13:00,18,33,28,0.1,58,2
382,382,dongsi_aq,2018/2/16 14:00,27,41,41,0.2,44,4
383,383,dongsi_aq,2018/2/16 15:00,40,54,33,0.3,48,7
384,384,dongsi_aq,2018/2/16 16:00,53,69,34,0.4,45,8
385,385,dongsi_aq,2018/2/16 17:00,64,87,30,0.5,45,
386,386,dongsi_aq,2018/2/16 18:00,83,119,26,,27,
387,387,dongsi_aq,2018/2/16 19:00,92,111,31,,,6
388,388,dongsi_aq,2018/2/16 20:00,75,90,31,0.9,32,5
389,389,dongsi_aq,2018/2/16 21:00,72,87,,1,31,6
390,390,dongsi_aq,2018/2/16 22:00,67,83,28,1.2,30,7
391,391,dongsi_aq,2018/2/16 23:00,63,81,33,1.5,24,10
392,392,dongsi_aq,2018/2/17 0:00,62,78,35,1.5,23,13
393,393,dongsi_aq,2018/2/17 1:00,63,80,32,1.3,27,12
394,394,dongsi_aq,2018/2/17 2:00,64,77,30,1.3,31,12
395,395,dongsi_aq,2018/2/17 3:00,77,79,28,1.4,36,17
396,396,dongsi_aq,2018/2/17 4:00,77,,28,1.2,44,18
397,397,dongsi_aq,2018/2/17 5:00,76,,30,1.3,48,18
398,398,dongsi_aq,2018/2/17 6:00,77,,30,1.5,52,22
399,399,dongsi_aq,2018/2/17 7:00,76,82,32,1.5,54,22
400,400,dongsi_aq,2018/2/17 8:00,81,83,33,1.6,55,21
401,401,dongsi_aq,2018/2/17 9:00,81,83,31,1.5,58,19
402,402,dongsi_aq,2018/2/17 10:00,69,79,30,1.3,59,19
403,403,dongsi_aq,2018/2/17 11:00,82,90,42,1.6,45,20
404,404,dongsi_aq,2018/2/17 12:00,116,,47,1.6,33,18
405,405,dongsi_aq,2018/2/17 13:00,106,,48,1.5,29,16
406,406,dongsi_aq,2018/2/17 14:00,107,,53,1.5,23,15
407,407,dongsi_aq,2018/2/17 15:00,108,,48,1.5,26,14
408,408,dongsi_aq,2018/2/17 16:00,111,,51,1.5,22,14
409,409,dongsi_aq,2018/2/17 17:00,113,,48,1.6,23,13
410,410,dongsi_aq,2018/2/17 18:00,116,,41,1.7,28,15
411,411,dongsi_aq,2018/2/17 19:00,117,,47,1.9,20,16
412,412,dongsi_aq,2018/2/17 20:00,112,,52,1.8,11,14
413,413,dongsi_aq,2018/2/17 21:00,116,,60,1.9,4,15
414,414,dongsi_aq,2018/2/17 22:00,118,,65,1.9,2,16
415,415,dongsi_aq,2018/2/17 23:00,119,,65,2.3,2,17
416,416,dongsi_aq,2018/2/18 0:00,113,113,59,2.4,5,21
417,417,dongsi_aq,2018/2/18 1:00,119,,55,2.5,13,22
418,418,dongsi_aq,2018/2/18 2:00,122,,44,2.2,29,24
419,419,dongsi_aq,2018/2/18 3:00,115,,37,1.8,43,21
420,420,dongsi_aq,2018/2/18 4:00,119,,32,1.6,63,21
421,421,dongsi_aq,2018/2/18 5:00,121,,33,1.6,71,20
422,422,dongsi_aq,2018/2/18 6:00,125,,36,1.5,76,19
423,423,dongsi_aq,2018/2/18 7:00,128,,43,1.7,79,19
424,424,dongsi_aq,2018/2/18 8:00,118,,39,1.7,86,19
425,425,dongsi_aq,2018/2/18 9:00,115,,35,1.5,92,19
426,426,dongsi_aq,2018/2/18 10:00,112,,36,1.5,90,19
427,427,dongsi_aq,2018/2/18 11:00,116,,39,1.6,83,19
428,428,dongsi_aq,2018/2/18 12:00,120,,48,1.7,70,19
429,429,dongsi_aq,2018/2/18 13:00,124,,50,1.7,70,20
430,430,dongsi_aq,2018/2/18 14:00,129,,70,1.8,48,20
431,431,dongsi_aq,2018/2/18 15:00,132,,65,2,49,21
432,432,dongsi_aq,2018/2/18 16:00,153,160,35,2,49,19
433,433,dongsi_aq,2018/2/18 17:00,109,,27,1.2,44,
434,434,dongsi_aq,2018/2/18 18:00,107,,28,,33,
435,435,dongsi_aq,2018/2/18 19:00,95,,27,,,11
436,436,dongsi_aq,2018/2/18 20:00,90,,25,0.8,52,10
437,437,dongsi_aq,2018/2/18 21:00,97,,,1.2,45,11
438,438,dongsi_aq,2018/2/18 22:00,99,,31,1.7,41,15
439,439,dongsi_aq,2018/2/18 23:00,104,,36,1.8,36,20
440,440,dongsi_aq,2018/2/19 0:00,99,,38,2,34,23
441,441,dongsi_aq,2018/2/19 1:00,119,,47,2.8,32,53
442,442,dongsi_aq,2018/2/19 2:00,134,,46,2.8,35,51
443,443,dongsi_aq,2018/2/19 3:00,121,,39,2.3,46,42
444,444,dongsi_aq,2018/2/19 4:00,142,,45,2.7,52,50
445,445,dongsi_aq,2018/2/19 5:00,156,,51,2.9,56,52
446,446,dongsi_aq,2018/2/19 6:00,169,,53,3,63,51
447,447,dongsi_aq,2018/2/19 7:00,172,,53,2.9,71,49
448,448,dongsi_aq,2018/2/19 8:00,183,,54,2.8,74,44
449,449,dongsi_aq,2018/2/19 9:00,180,,48,2.7,79,35
450,450,dongsi_aq,2018/2/19 10:00,182,,48,2.6,74,29
451,451,dongsi_aq,2018/2/19 11:00,189,,53,2.8,58,27
452,452,dongsi_aq,2018/2/19 12:00,183,,50,2.3,50,21
453,453,dongsi_aq,2018/2/19 13:00,138,,42,1.6,42,13
454,454,dongsi_aq,2018/2/19 14:00,137,,53,1.4,27,12
455,455,dongsi_aq,2018/2/19 15:00,143,,39,1.5,35,12
456,456,dongsi_aq,2018/2/19 16:00,152,,42,1.5,26,11
457,457,dongsi_aq,2018/2/19 17:00,146,,51,1.6,18,14
458,458,dongsi_aq,2018/2/19 18:00,150,,69,1.9,4,13
459,459,dongsi_aq,2018/2/19 19:00,152,,59,1.8,9,11
460,460,dongsi_aq,2018/2/19 20:00,156,,48,1.7,26,14
461,461,dongsi_aq,2018/2/19 21:00,105,,27,1.4,49,11
462,462,dongsi_aq,2018/2/19 22:00,57,,19,0.9,58,6
463,463,dongsi_aq,2018/2/19 23:00,45,,22,0.7,56,4
464,464,dongsi_aq,2018/2/20 0:00,12,,16,0.4,66,5
465,465,dongsi_aq,2018/2/20 1:00,5,,9,0.3,77,4
466,466,dongsi_aq,2018/2/20 2:00,9,,6,0.2,82,4
467,467,dongsi_aq,2018/2/20 3:00,8,,5,0.2,84,5
468,468,dongsi_aq,2018/2/20 4:00,9,,4,0.2,88,4
469,469,dongsi_aq,2018/2/20 5:00,10,,3,0.1,93,4
470,470,dongsi_aq,2018/2/20 6:00,15,,5,0.2,92,4
471,471,dongsi_aq,2018/2/20 7:00,12,,5,0.1,92,3
472,472,dongsi_aq,2018/2/20 8:00,15,,5,0.1,97,3
473,473,dongsi_aq,2018/2/20 9:00,14,,6,0.1,97,2
474,474,dongsi_aq,2018/2/20 10:00,11,21,8,0.1,90,2
475,475,dongsi_aq,2018/2/20 11:00,10,34,15,0.2,80,3
476,476,dongsi_aq,2018/2/20 12:00,51,81,29,0.5,65,19
477,477,dongsi_aq,2018/2/20 13:00,64,83,26,0.6,66,19
478,478,dongsi_aq,2018/2/20 14:00,68,76,37,0.6,49,48
479,479,dongsi_aq,2018/2/20 15:00,63,80,39,0.7,43,30
480,480,dongsi_aq,2018/2/20 16:00,54,,42,0.7,40,10
481,481,dongsi_aq,2018/2/20 17:00,40,,31,0.5,48,
482,482,dongsi_aq,2018/2/20 18:00,37,44,27,,37,
483,483,dongsi_aq,2018/2/20 19:00,32,43,31,,,7
484,484,dongsi_aq,2018/2/20 20:00,28,44,45,0.5,23,6
485,485,dongsi_aq,2018/2/20 21:00,19,26,,0.4,41,3
486,486,dongsi_aq,2018/2/20 22:00,16,28,41,0.5,32,3
487,487,dongsi_aq,2018/2/20 23:00,39,55,65,0.7,3,4
488,488,dongsi_aq,2018/2/21 0:00,55,71,62,1,8,6
489,489,dongsi_aq,2018/2/21 1:00,83,84,54,1.1,18,8
490,490,dongsi_aq,2018/2/21 2:00,75,,53,0.9,28,9
491,491,dongsi_aq,2018/2/21 3:00,60,,34,0.7,54,8
492,492,dongsi_aq,2018/2/21 4:00,69,,19,0.4,73,4
493,493,dongsi_aq,2018/2/21 5:00,49,,12,0.3,87,3
494,494,dongsi_aq,2018/2/21 6:00,43,,9,0.3,95,2
495,495,dongsi_aq,2018/2/21 7:00,36,43,7,0.3,101,3
496,496,dongsi_aq,2018/2/21 8:00,33,33,7,0.2,97,3
497,497,dongsi_aq,2018/2/21 9:00,30,37,10,0.2,94,8
498,498,dongsi_aq,2018/2/21 10:00,32,48,16,0.3,88,6
499,499,dongsi_aq,2018/2/21 11:00,27,47,23,0.3,71,5
500,500,dongsi_aq,2018/2/21 12:00,22,34,19,0.2,71,2
501,501,dongsi_aq,2018/2/21 13:00,12,36,25,0.2,60,2
502,502,dongsi_aq,2018/2/21 14:00,14,36,48,0.3,36,2
503,503,dongsi_aq,2018/2/21 15:00,14,29,47,0.2,31,2
504,504,dongsi_aq,2018/2/21 16:00,11,26,29,0.1,51,2
505,505,dongsi_aq,2018/2/21 17:00,7,32,23,0.1,57,2
506,506,dongsi_aq,2018/2/21 18:00,8,29,20,0.2,59,2
507,507,dongsi_aq,2018/2/21 19:00,8,32,21,0.1,60,2
508,508,dongsi_aq,2018/2/21 20:00,8,35,31,0.1,49,2
509,509,dongsi_aq,2018/2/21 21:00,9,30,36,0.2,38,2
510,510,dongsi_aq,2018/2/21 22:00,6,35,38,0.3,34,2
511,511,dongsi_aq,2018/2/21 23:00,7,38,51,0.4,21,2
512,512,dongsi_aq,2018/2/22 0:00,10,40,61,0.5,12,2
513,513,dongsi_aq,2018/2/22 1:00,17,39,57,0.6,19,2
514,514,dongsi_aq,2018/2/22 2:00,20,35,45,0.4,34,14
515,515,dongsi_aq,2018/2/22 3:00,18,35,33,0.3,49,32
516,516,dongsi_aq,2018/2/22 4:00,19,43,22,0.3,68,6
517,517,dongsi_aq,2018/2/22 5:00,25,45,17,0.2,77,7
518,518,dongsi_aq,2018/2/22 6:00,18,41,13,0.2,81,5
519,519,dongsi_aq,2018/2/22 7:00,14,37,,0.1,86,4
520,520,dongsi_aq,2018/2/22 8:00,23,52,5,,,
521,521,dongsi_aq,2018/2/22 9:00,24,65,11,,,9
522,522,dongsi_aq,2018/2/22 10:00,26,67,15,0.3,92,9
523,523,dongsi_aq,2018/2/22 11:00,23,69,28,0.3,72,7
524,524,dongsi_aq,2018/2/22 12:00,24,61,35,0.4,56,7
525,525,dongsi_aq,2018/2/22 13:00,21,60,47,0.4,45,7
526,526,dongsi_aq,2018/2/22 14:00,18,47,34,0.4,55,7
527,527,dongsi_aq,2018/2/22 15:00,24,48,57,0.6,25,8
528,528,dongsi_aq,2018/2/22 16:00,22,52,60,1.1,27,9
529,529,dongsi_aq,2018/2/22 17:00,26,58,65,0.8,19,8
530,530,dongsi_aq,2018/2/22 18:00,32,66,79,1,5,12
531,531,dongsi_aq,2018/2/22 19:00,31,52,77,0.7,4,7
532,532,dongsi_aq,2018/2/22 20:00,30,41,71,0.5,5,5
533,533,dongsi_aq,2018/2/22 21:00,18,36,61,0.8,8,3
534,534,dongsi_aq,2018/2/22 22:00,25,32,47,0.7,20,10
535,535,dongsi_aq,2018/2/22 23:00,21,39,49,0.6,16,5
536,536,dongsi_aq,2018/2/23 0:00,18,39,56,0.6,10,4
537,537,dongsi_aq,2018/2/23 1:00,41,67,50,1,21,12
538,538,dongsi_aq,2018/2/23 2:00,67,94,57,1.3,26,19
539,539,dongsi_aq,2018/2/23 3:00,66,85,54,1.2,32,18
540,540,dongsi_aq,2018/2/23 4:00,57,65,44,0.9,47,14
541,541,dongsi_aq,2018/2/23 5:00,38,52,33,0.7,60,11
542,542,dongsi_aq,2018/2/23 6:00,22,36,11,0.2,84,5
543,543,dongsi_aq,2018/2/23 7:00,12,41,8,0.1,93,4
544,544,dongsi_aq,2018/2/23 8:00,,,,,,
545,545,dongsi_aq,2018/2/23 9:00,10,43,8,0.1,88,3
546,546,dongsi_aq,2018/2/23 10:00,,,,,,
547,547,dongsi_aq,2018/2/23 11:00,,,,,,
548,548,dongsi_aq,2018/2/23 12:00,,,,,,
549,549,dongsi_aq,2018/2/23 13:00,5,26,19,0.1,65,2
550,550,dongsi_aq,2018/2/23 14:00,6,54,13,0.1,72,2
551,551,dongsi_aq,2018/2/23 15:00,64,237,24,0.8,55,11
552,552,dongsi_aq,2018/2/23 16:00,77,165,20,0.8,53,10
553,553,dongsi_aq,2018/2/23 17:00,54,159,18,0.6,48,10
554,554,dongsi_aq,2018/2/23 18:00,46,170,19,0.6,44,11
555,555,dongsi_aq,2018/2/23 19:00,32,164,22,0.7,38,15
556,556,dongsi_aq,2018/2/23 20:00,36,142,23,0.7,33,15
557,557,dongsi_aq,2018/2/23 21:00,28,115,26,0.9,29,17
558,558,dongsi_aq,2018/2/23 22:00,28,87,27,0.9,27,17
559,559,dongsi_aq,2018/2/23 23:00,23,66,28,0.9,27,19
560,560,dongsi_aq,2018/2/24 0:00,23,54,28,0.9,30,19
561,561,dongsi_aq,2018/2/24 1:00,19,38,23,0.6,42,15
562,562,dongsi_aq,2018/2/24 2:00,18,42,17,0.7,50,13
563,563,dongsi_aq,2018/2/24 3:00,19,36,16,0.6,54,11
564,564,dongsi_aq,2018/2/24 4:00,20,34,13,0.4,58,8
565,565,dongsi_aq,2018/2/24 5:00,18,32,12,0.3,63,6
566,566,dongsi_aq,2018/2/24 6:00,19,35,9,0.3,67,6
567,567,dongsi_aq,2018/2/24 7:00,19,42,10,0.3,68,5
568,568,dongsi_aq,2018/2/24 8:00,25,55,13,0.3,67,6
569,569,dongsi_aq,2018/2/24 9:00,25,56,15,0.3,64,6
570,570,dongsi_aq,2018/2/24 10:00,28,61,17,0.4,64,7
571,571,dongsi_aq,2018/2/24 11:00,31,66,20,0.4,59,8
572,572,dongsi_aq,2018/2/24 12:00,28,54,19,0.4,60,6
573,573,dongsi_aq,2018/2/24 13:00,20,62,21,0.4,53,6
574,574,dongsi_aq,2018/2/24 14:00,22,48,18,0.3,49,7
575,575,dongsi_aq,2018/2/24 15:00,20,29,16,0.3,49,5
576,576,dongsi_aq,2018/2/24 16:00,17,27,16,0.3,46,5
577,577,dongsi_aq,2018/2/24 17:00,,,,,,
578,578,dongsi_aq,2018/2/24 18:00,22,31,23,0.3,22,6
579,579,dongsi_aq,2018/2/24 19:00,26,33,25,0.5,18,10
580,580,dongsi_aq,2018/2/24 20:00,27,33,29,0.4,21,10
581,581,dongsi_aq,2018/2/24 21:00,31,37,27,0.6,22,12
582,582,dongsi_aq,2018/2/24 22:00,35,38,28,0.6,20,12
583,583,dongsi_aq,2018/2/24 23:00,36,41,34,0.7,12,11
584,584,dongsi_aq,2018/2/25 0:00,39,47,43,0.7,7,10
585,585,dongsi_aq,2018/2/25 1:00,52,,40,0.7,16,10
586,586,dongsi_aq,2018/2/25 2:00,41,43,50,0.9,17,10
587,587,dongsi_aq,2018/2/25 3:00,56,,49,1,23,11
588,588,dongsi_aq,2018/2/25 4:00,67,,50,1,30,10
589,589,dongsi_aq,2018/2/25 5:00,57,,49,0.9,37,10
590,590,dongsi_aq,2018/2/25 6:00,66,72,37,0.8,58,12
591,591,dongsi_aq,2018/2/25 7:00,77,85,29,0.7,75,14
592,592,dongsi_aq,2018/2/25 8:00,83,101,25,0.7,90,14
593,593,dongsi_aq,2018/2/25 9:00,92,109,31,0.8,80,16
594,594,dongsi_aq,2018/2/25 10:00,102,114,35,0.9,75,18
595,595,dongsi_aq,2018/2/25 11:00,103,122,44,1,62,18
596,596,dongsi_aq,2018/2/25 12:00,103,121,51,1,51,19
597,597,dongsi_aq,2018/2/25 13:00,97,117,58,1.1,43,21
598,598,dongsi_aq,2018/2/25 14:00,89,108,65,1.1,31,17
599,599,dongsi_aq,2018/2/25 15:00,84,99,58,1,36,15
600,600,dongsi_aq,2018/2/25 16:00,100,109,75,1.1,13,16
601,601,dongsi_aq,2018/2/25 17:00,102,126,87,1.5,2,17
602,602,dongsi_aq,2018/2/25 18:00,85,109,85,2.1,2,20
603,603,dongsi_aq,2018/2/25 19:00,88,90,82,2,2,22
604,604,dongsi_aq,2018/2/25 20:00,95,,77,1.7,2,20
605,605,dongsi_aq,2018/2/25 21:00,95,,59,1.3,13,20
606,606,dongsi_aq,2018/2/25 22:00,95,,60,1.2,13,19
607,607,dongsi_aq,2018/2/25 23:00,103,,84,1.5,2,23
608,608,dongsi_aq,2018/2/26 0:00,109,,86,1.7,2,24
609,609,dongsi_aq,2018/2/26 1:00,110,,71,1.6,14,27
610,610,dongsi_aq,2018/2/26 2:00,117,,60,1.7,33,32
611,611,dongsi_aq,2018/2/26 3:00,134,,54,1.7,48,35
612,612,dongsi_aq,2018/2/26 4:00,139,,48,1.6,66,36
613,613,dongsi_aq,2018/2/26 5:00,133,,46,1.5,82,32
614,614,dongsi_aq,2018/2/26 6:00,132,,46,1.4,93,29
615,615,dongsi_aq,2018/2/26 7:00,146,,56,1.5,88,28
616,616,dongsi_aq,2018/2/26 8:00,137,,60,1.6,88,27
617,617,dongsi_aq,2018/2/26 9:00,138,,59,1.4,91,26
618,618,dongsi_aq,2018/2/26 10:00,134,,63,1.5,85,25
619,619,dongsi_aq,2018/2/26 11:00,141,,72,1.6,72,24
620,620,dongsi_aq,2018/2/26 12:00,146,,76,1.8,58,23
621,621,dongsi_aq,2018/2/26 13:00,164,174,119,2.1,20,21
622,622,dongsi_aq,2018/2/26 14:00,174,183,138,2.5,5,21
623,623,dongsi_aq,2018/2/26 15:00,176,180,150,2.8,2,21
624,624,dongsi_aq,2018/2/26 16:00,172,,145,2.5,2,25
625,625,dongsi_aq,2018/2/26 17:00,185,185,138,2.5,2,28
626,626,dongsi_aq,2018/2/26 18:00,226,,119,2.6,2,21
627,627,dongsi_aq,2018/2/26 19:00,241,,98,1.9,3,20
628,628,dongsi_aq,2018/2/26 20:00,256,,100,2.2,2,18
629,629,dongsi_aq,2018/2/26 21:00,254,261,89,4,2,23
630,630,dongsi_aq,2018/2/26 22:00,245,,87,4.4,2,37
631,631,dongsi_aq,2018/2/26 23:00,229,231,79,4.8,2,38
632,632,dongsi_aq,2018/2/27 0:00,224,,67,3.7,2,22
633,633,dongsi_aq,2018/2/27 1:00,162,,40,1.5,19,10
634,634,dongsi_aq,2018/2/27 2:00,149,,36,1.2,30,11
635,635,dongsi_aq,2018/2/27 3:00,151,,36,1.2,32,12
636,636,dongsi_aq,2018/2/27 4:00,157,,34,1.2,42,13
637,637,dongsi_aq,2018/2/27 5:00,170,,34,1.2,46,13
638,638,dongsi_aq,2018/2/27 6:00,167,,36,1.4,51,12
639,639,dongsi_aq,2018/2/27 7:00,164,,36,1.3,61,12
640,640,dongsi_aq,2018/2/27 8:00,159,,37,1.3,68,12
641,641,dongsi_aq,2018/2/27 9:00,153,,38,1.3,76,13
642,642,dongsi_aq,2018/2/27 10:00,143,157,35,1.3,83,13
643,643,dongsi_aq,2018/2/27 11:00,144,160,36,1.3,83,13
644,644,dongsi_aq,2018/2/27 12:00,136,165,40,1.3,72,12
645,645,dongsi_aq,2018/2/27 13:00,130,172,39,1.2,72,12
646,646,dongsi_aq,2018/2/27 14:00,110,155,37,1.1,67,11
647,647,dongsi_aq,2018/2/27 15:00,97,125,36,1.1,65,11
648,648,dongsi_aq,2018/2/27 16:00,91,120,37,1,57,10
649,649,dongsi_aq,2018/2/27 17:00,96,113,35,1,56,9
650,650,dongsi_aq,2018/2/27 18:00,90,108,34,1,54,9
651,651,dongsi_aq,2018/2/27 19:00,103,106,36,1,49,9
652,652,dongsi_aq,2018/2/27 20:00,104,,35,0.9,55,9
653,653,dongsi_aq,2018/2/27 21:00,107,,34,0.9,55,9
654,654,dongsi_aq,2018/2/27 22:00,101,,32,0.9,57,10
655,655,dongsi_aq,2018/2/27 23:00,101,,42,1.1,50,13
656,656,dongsi_aq,2018/2/28 0:00,107,,51,1.4,46,18
657,657,dongsi_aq,2018/2/28 1:00,110,110,57,1.5,43,18
658,658,dongsi_aq,2018/2/28 2:00,103,,50,1.5,48,17
659,659,dongsi_aq,2018/2/28 3:00,106,,47,1.4,54,16
660,660,dongsi_aq,2018/2/28 4:00,112,,49,1.4,55,16
661,661,dongsi_aq,2018/2/28 5:00,117,,51,1.4,62,15
662,662,dongsi_aq,2018/2/28 6:00,117,123,51,1.3,67,13
663,663,dongsi_aq,2018/2/28 7:00,120,137,49,1.2,69,11
664,664,dongsi_aq,2018/2/28 8:00,122,149,43,1.1,81,10
665,665,dongsi_aq,2018/2/28 9:00,119,130,54,1.1,70,10
666,666,dongsi_aq,2018/2/28 10:00,127,145,78,1.4,50,11
667,667,dongsi_aq,2018/2/28 11:00,87,137,53,1,56,7
668,668,dongsi_aq,2018/2/28 12:00,34,77,34,0.6,63,3
669,669,dongsi_aq,2018/2/28 13:00,12,255,11,0.2,81,2
670,670,dongsi_aq,2018/2/28 14:00,16,183,10,0.1,82,2
671,671,dongsi_aq,2018/2/28 15:00,11,95,10,0.2,82,2
672,672,dongsi_aq,2018/2/28 16:00,6,72,11,0.2,78,2
673,673,dongsi_aq,2018/2/28 17:00,13,68,9,0.2,79,2
674,674,dongsi_aq,2018/2/28 18:00,14,53,11,0.2,58,2
675,675,dongsi_aq,2018/2/28 19:00,8,25,13,0.2,49,2
676,676,dongsi_aq,2018/2/28 20:00,3,24,11,0.1,75,2
677,677,dongsi_aq,2018/2/28 21:00,8,25,12,0.2,70,2
678,678,dongsi_aq,2018/2/28 22:00,6,29,13,0.2,68,2
679,679,dongsi_aq,2018/2/28 23:00,10,36,20,0.3,61,3
680,680,dongsi_aq,2018/3/1 0:00,8,45,19,0.3,63,5
681,681,dongsi_aq,2018/3/1 1:00,12,49,16,0.4,65,5
682,682,dongsi_aq,2018/3/1 2:00,12,36,14,0.3,67,4
683,683,dongsi_aq,2018/3/1 3:00,11,34,9,0.3,75,3
684,684,dongsi_aq,2018/3/1 4:00,8,17,6,0.2,84,2
685,685,dongsi_aq,2018/3/1 5:00,5,9,5,0.2,87,2
686,686,dongsi_aq,2018/3/1 6:00,8,22,7,0.2,83,2
687,687,dongsi_aq,2018/3/1 7:00,12,35,8,0.1,85,2
688,688,dongsi_aq,2018/3/1 8:00,14,50,,0.2,84,2
689,689,dongsi_aq,2018/3/1 9:00,21,71,12,5.4,,7
690,690,dongsi_aq,2018/3/1 10:00,,89,17,0.4,,8
691,691,dongsi_aq,2018/3/1 11:00,41,93,27,0.7,75,10
692,692,dongsi_aq,2018/3/1 12:00,37,83,27,0.7,70,9
693,693,dongsi_aq,2018/3/1 13:00,33,75,29,0.7,65,9
694,694,dongsi_aq,2018/3/1 14:00,36,72,35,0.8,56,9
695,695,dongsi_aq,2018/3/1 15:00,41,77,35,0.8,52,11
696,696,dongsi_aq,2018/3/1 16:00,58,91,43,0.9,37,16
697,697,dongsi_aq,2018/3/1 17:00,65,108,45,0.9,30,19
698,698,dongsi_aq,2018/3/1 18:00,70,99,44,1,28,18
699,699,dongsi_aq,2018/3/1 19:00,58,81,38,1,34,15
700,700,dongsi_aq,2018/3/1 20:00,54,72,35,0.9,36,15
701,701,dongsi_aq,2018/3/1 21:00,57,72,35,0.9,35,18
702,702,dongsi_aq,2018/3/1 22:00,55,68,38,1,31,20
703,703,dongsi_aq,2018/3/1 23:00,49,66,45,1.1,23,21
704,704,dongsi_aq,2018/3/2 0:00,55,73,54,1.2,19,24
705,705,dongsi_aq,2018/3/2 1:00,54,74,54,1.3,25,25
706,706,dongsi_aq,2018/3/2 2:00,60,73,57,1.4,28,25
707,707,dongsi_aq,2018/3/2 3:00,63,78,55,1.4,35,23
708,708,dongsi_aq,2018/3/2 4:00,70,78,53,1.4,44,23
709,709,dongsi_aq,2018/3/2 5:00,69,81,57,1.4,47,23
710,710,dongsi_aq,2018/3/2 6:00,77,85,57,1.4,56,23
711,711,dongsi_aq,2018/3/2 7:00,74,91,49,1.3,71,23
712,712,dongsi_aq,2018/3/2 8:00,77,93,48,1.2,76,23
713,713,dongsi_aq,2018/3/2 9:00,81,104,42,1.2,88,23
714,714,dongsi_aq,2018/3/2 10:00,91,118,44,1.3,87,23
715,715,dongsi_aq,2018/3/2 11:00,96,126,50,1.4,78,23
716,716,dongsi_aq,2018/3/2 12:00,107,138,57,1.5,68,25
